module,type,name,res_id,src,value
portal,view,portal.payment.acquirer,0,", so it may use Mako expressions.
                                The Mako evaluation context provides:",", so it may use Mako expressions.
                                The Mako evaluation context provides:"
portal,model,"ir.actions.client,help",portal.action_mail_inbox_feeds_portal,"<p>
                    <b>Good Job!</b> Your inbox is empty.
                </p><p>
                    Your inbox contains private messages or emails sent to you
                    as well as information related to documents or people you
                    follow.
                </p>
            ","<p>
                    <b>Good Job!</b> Your inbox is empty.
                </p><p>
                    Your inbox contains private messages or emails sent to you
                    as well as information related to documents or people you
                    follow.
                </p>
            "
portal,model,"ir.actions.client,help",portal.action_mail_star_feeds_portal,"<p>
                    <b>No todo.</b>
                </p><p>
                    When you process messages in your inbox, you can mark some
                    as <i>todo</i>. From this menu, you can process all your todo.
                </p>
            ","<p>
                    <b>No todo.</b>
                </p><p>
                    When you process messages in your inbox, you can mark some
                    as <i>todo</i>. From this menu, you can process all your todo.
                </p>
            "
portal,model,"ir.actions.client,help",portal.action_mail_archives_feeds_portal,"<p>
                    No message found and no message sent yet.
                </p><p>
                    Click on the top-right icon to compose a message. This
                    message will be sent by email if it's an internal contact.
                </p>
            ","<p>
                    No message found and no message sent yet.
                </p><p>
                    Click on the top-right icon to compose a message. This
                    message will be sent by email if it's an internal contact.
                </p>
            "
portal,model,"ir.actions.client,help",portal.action_news,"<p>
                    You don't have unread company's news.
                </p>
            ","<p>
                    You don't have unread company's news.
                </p>
            "
portal,model,"ir.actions.client,help",portal.action_jobs,"<p>
                    You don't have unread job offers.
                </p>
            ","<p>
                    Bạn không có lời mời làm việc mới.
                </p>
            "
portal,model,"ir.ui.menu,name",portal.portal_company,About Us,About Us
portal,model,"ir.model,name",portal.model_res_groups,Access Groups,Access Groups
portal,model,"ir.ui.menu,name",portal.portal_after_sales,After Sale Services,After Sale Services
portal,model,"res.groups,name",portal.group_anonymous,Anonymous,Anonymous
portal,model,"res.groups,comment",portal.group_anonymous,"Anonymous users have specific access rights (such as record rules and restricted menus).
                They usually do not belong to the usual OpenERP groups.","Anonymous users have specific access rights (such as record rules and restricted menus).
                They usually do not belong to the usual OpenERP groups."
portal,view,portal.wizard,0,Apply,Áp dụng
portal,model,"ir.actions.client,name",portal.action_mail_archives_feeds_portal,Archives,Archives
portal,model,"ir.ui.menu,name",portal.portal_mail_archivesfeeds,Archives,Archives
portal,model,"ir.ui.menu,name",portal.portal_orders,Billing,Lập hóa đơn
portal,view,portal.wizard,0,Cancel,Hủy bỏ
portal,model,"mail.group,name",portal.company_jobs,Company Jobs,Company Jobs
portal,model,"mail.group,name",portal.company_news_feed,Company News,Company News
portal,field,"portal.wizard.user,partner_id",0,Contact,Liên hệ
portal,view,portal.wizard.user,0,Contacts,Liên hệ
portal,view,share.wizard,0,Details,Các chi tiết
portal,field,"portal.wizard.user,email",0,Email,Thư điện tử
portal,view,share.wizard,0,Existing groups,Existing groups
portal,field,"share.wizard,group_ids",0,Existing groups,Existing groups
portal,view,share.wizard,0,Existing users,Existing users
portal,field,"share.wizard,user_ids",0,Existing users,Existing users
portal,view,portal.payment.acquirer,0,Form Template,Form Template
portal,help,"res.groups,is_portal",0,"If checked, this group is usable as a portal.","If checked, this group is usable as a portal."
portal,view,portal.payment.acquirer,0,"If the template renders to an empty result in a certain context it will be ignored, as if it was inactive.","If the template renders to an empty result in a certain context it will be ignored, as if it was inactive."
portal,field,"portal.wizard.user,in_portal",0,In Portal,In Portal
portal,model,"ir.actions.client,name",portal.action_mail_inbox_feeds_portal,Inbox,Hộp thư đến
portal,model,"ir.ui.menu,name",portal.portal_inbox,Inbox,Hộp thư đến
portal,field,"portal.wizard,welcome_message",0,Invitation Message,Invitation Message
portal,model,"ir.actions.client,name",portal.action_jobs,Jobs,Chức vụ
portal,model,"ir.ui.menu,name",portal.portal_jobs,Jobs,Chức vụ
portal,help,"portal.payment.acquirer,visible",0,"Make this payment acquirer available in portal forms (Customer invoices, etc.)","Make this payment acquirer available in portal forms (Customer invoices, etc.)"
portal,view,portal.payment.acquirer,0,Mako,Mako
portal,model,"ir.model,name",portal.model_mail_message,Message,Thông điệp
portal,model,"ir.ui.menu,name",portal.portal_messages,Messaging,Messaging
portal,field,"portal.payment.acquirer,name",0,Name,Tên
portal,model,"ir.actions.client,name",portal.action_news,News,News
portal,model,"ir.ui.menu,name",portal.portal_company_news,News,News
portal,view,res.groups,0,Non-Portal Groups,Non-Portal Groups
portal,model,"ir.model,name",portal.model_portal_payment_acquirer,Online Payment Acquirer,Online Payment Acquirer
portal,model,"ir.model,name",portal.model_mail_mail,Outgoing Mails,Outgoing Mails
portal,view,portal.payment.acquirer,0,Payment Acquirer,Payment Acquirer
portal,model,"ir.actions.act_window,name",portal.action_acquirer_list,Payment Acquirers,Payment Acquirers
portal,view,portal.payment.acquirer,0,Payment Acquirers,Payment Acquirers
portal,field,"portal.payment.acquirer,form_template",0,Payment form template (HTML),Payment form template (HTML)
portal,model,"ir.ui.menu,name",portal.portal_menu,Portal,Portal
portal,field,"portal.wizard,portal_id",0,Portal,Portal
portal,field,"res.groups,is_portal",0,Portal,Portal
portal,model,"res.groups,name",portal.group_portal,Portal,Portal
portal,model,"ir.actions.act_window,name",portal.partner_wizard_action,Portal Access Management,Portal Access Management
portal,model,"ir.model,name",portal.model_portal_wizard,Portal Access Management,Portal Access Management
portal,view,portal.wizard,0,Portal Access Management,Portal Access Management
portal,view,res.groups,0,Portal Groups,Portal Groups
portal,model,"ir.model,name",portal.model_portal_wizard_user,Portal User Config,Portal User Config
portal,model,"res.groups,comment",portal.group_portal,"Portal members have specific access rights (such as record rules and restricted menus).
                They usually do not belong to the usual OpenERP groups.","Portal members have specific access rights (such as record rules and restricted menus).
                They usually do not belong to the usual OpenERP groups."
portal,model,"ir.ui.menu,name",portal.portal_projects,Projects,Projects
portal,view,portal.wizard,0,"Select which contacts should belong to the portal in the list below.
                        The email address of each selected contact must be valid and unique.
                        If necessary, you can fix any contact's email address directly in the list.","Select which contacts should belong to the portal in the list below.
                        The email address of each selected contact must be valid and unique.
                        If necessary, you can fix any contact's email address directly in the list."
portal,model,"ir.model,name",portal.model_share_wizard,Share Wizard,Share Wizard
portal,help,"portal.wizard,portal_id",0,The portal that users can be added in or removed from.,The portal that users can be added in or removed from.
portal,view,portal.payment.acquirer,0,"This is an HTML form template to submit a payment through this acquirer.
                                The template will be rendered with","This is an HTML form template to submit a payment through this acquirer.
                                The template will be rendered with"
portal,view,portal.wizard,0,This text is included in the email sent to new portal users.,This text is included in the email sent to new portal users.
portal,help,"portal.wizard,welcome_message",0,This text is included in the email sent to new users of the portal.,This text is included in the email sent to new users of the portal.
portal,model,"ir.actions.client,name",portal.action_mail_star_feeds_portal,To-do,To-do
portal,model,"ir.ui.menu,name",portal.portal_mail_starfeeds,To-do,To-do
portal,model,"ir.model,name",portal.model_res_users,Users,Người dùng
portal,field,"portal.wizard,user_ids",0,Users,Người dùng
portal,field,"portal.payment.acquirer,visible",0,Visible,Hiện
portal,field,"portal.wizard.user,wizard_id",0,Wizard,Wizard
portal,view,portal.payment.acquirer,0,"amount: the total amount to pay, as a float","amount: the total amount to pay, as a float"
portal,view,portal.payment.acquirer,0,cr: the current database cursor,cr: the current database cursor
portal,view,portal.payment.acquirer,0,ctx: the current context dictionary,ctx: the current context dictionary
portal,view,portal.payment.acquirer,0,currency: the currency record in which the document is issued (e.g. currency.name could be EUR),currency: the currency record in which the document is issued (e.g. currency.name could be EUR)
portal,view,portal.payment.acquirer,0,"kind: the kind of document on which the payment form is rendered (translated to user language, e.g. ""Invoice"")","kind: the kind of document on which the payment form is rendered (translated to user language, e.g. ""Invoice"")"
portal,view,portal.payment.acquirer,0,object: the document on which the payment form is rendered (usually an invoice or sales order record),object: the document on which the payment form is rendered (usually an invoice or sales order record)
portal,view,portal.wizard,0,or,hoặc
portal,view,portal.payment.acquirer,0,quote(): a method to quote special string character to make them suitable for inclusion in a URL,quote(): a method to quote special string character to make them suitable for inclusion in a URL
portal,view,portal.payment.acquirer,0,reference: the reference number of the document to pay,reference: the reference number of the document to pay
portal,view,portal.payment.acquirer,0,uid: the current user id,uid: the current user id
portal_sale,model,"email.template,body_html",portal_sale.email_template_edi_invoice,"
<div style=""font-family: 'Lucica Grande', Ubuntu, Arial, Verdana, sans-serif; font-size: 12px; color: rgb(34, 34, 34); background-color: rgb(255, 255, 255); "">

    <p>Hello ${object.partner_id.name},</p>

    <p>A new invoice is available for you: </p>
    
    <p style=""border-left: 1px solid #8e0000; margin-left: 30px;"">
       &nbsp;&nbsp;<strong>REFERENCES</strong><br />
       &nbsp;&nbsp;Invoice number: <strong>${object.number}</strong><br />
       &nbsp;&nbsp;Invoice total: <strong>${object.amount_total} ${object.currency_id.name}</strong><br />
       &nbsp;&nbsp;Invoice date: ${object.date_invoice}<br />
       % if object.origin:
       &nbsp;&nbsp;Order reference: ${object.origin}<br />
       % endif
       % if object.user_id:
       &nbsp;&nbsp;Your contact: <a href=""mailto:${object.user_id.email or ''}?subject=Invoice%20${object.number}"">${object.user_id.name}</a>
       % endif
    </p>  

    <% set signup_url = object.get_signup_url() %>
    % if signup_url:
    <p>
    You can access the invoice document and pay online via our Customer Portal:
    </p>
        <a style=""display:block; width: 150px; height:20px; margin-left: 120px; color: #DDD; font-family: 'Lucida Grande', Helvetica, Arial, sans-serif; font-size: 13px; font-weight: bold; text-align: center; text-decoration: none !important; line-height: 1; padding: 5px 0px 0px 0px; background-color: #8E0000; border-radius: 5px 5px; background-repeat: repeat no-repeat;""
           href=""${signup_url}"">View Invoice</a>
    % endif
    
    % if object.paypal_url:
    <br/>
    <p>It is also possible to directly pay with Paypal:</p>
        <a style=""margin-left: 120px;"" href=""${object.paypal_url}"">
            <img class=""oe_edi_paypal_button"" src=""https://www.paypal.com/en_US/i/btn/btn_paynowCC_LG.gif""/>
        </a>
    % endif
    
    <br/>
    <p>If you have any question, do not hesitate to contact us.</p>
    <p>Thank you for choosing ${object.company_id.name or 'us'}!</p>
    <br/>
    <br/>
    <div style=""width: 375px; margin: 0px; padding: 0px; background-color: #8E0000; border-top-left-radius: 5px 5px; border-top-right-radius: 5px 5px; background-repeat: repeat no-repeat;"">
        <h3 style=""margin: 0px; padding: 2px 14px; font-size: 12px; color: #DDD;"">
            <strong style=""text-transform:uppercase;"">${object.company_id.name}</strong></h3>
    </div>
    <div style=""width: 347px; margin: 0px; padding: 5px 14px; line-height: 16px; background-color: #F2F2F2;"">
        <span style=""color: #222; margin-bottom: 5px; display: block; "">
        % if object.company_id.street:
            ${object.company_id.street}<br/>
        % endif
        % if object.company_id.street2:
            ${object.company_id.street2}<br/>
        % endif
        % if object.company_id.city or object.company_id.zip:
            ${object.company_id.zip} ${object.company_id.city}<br/>
        % endif
        % if object.company_id.country_id:
            ${object.company_id.state_id and ('%s, ' % object.company_id.state_id.name) or ''} ${object.company_id.country_id.name or ''}<br/>
        % endif
        </span>
        % if object.company_id.phone:
            <div style=""margin-top: 0px; margin-right: 0px; margin-bottom: 0px; margin-left: 0px; padding-top: 0px; padding-right: 0px; padding-bottom: 0px; padding-left: 0px; "">
                Phone:&nbsp; ${object.company_id.phone}
            </div>
        % endif
        % if object.company_id.website:
            <div>
                Web :&nbsp;<a href=""${object.company_id.website}"">${object.company_id.website}</a>
            </div>
        % endif
        <p></p>
    </div>
</div>
            ","
<div style=""font-family: 'Lucica Grande', Ubuntu, Arial, Verdana, sans-serif; font-size: 12px; color: rgb(34, 34, 34); background-color: rgb(255, 255, 255); "">

    <p>Hello ${object.partner_id.name},</p>

    <p>A new invoice is available for you: </p>
    
    <p style=""border-left: 1px solid #8e0000; margin-left: 30px;"">
       &nbsp;&nbsp;<strong>REFERENCES</strong><br />
       &nbsp;&nbsp;Invoice number: <strong>${object.number}</strong><br />
       &nbsp;&nbsp;Invoice total: <strong>${object.amount_total} ${object.currency_id.name}</strong><br />
       &nbsp;&nbsp;Invoice date: ${object.date_invoice}<br />
       % if object.origin:
       &nbsp;&nbsp;Order reference: ${object.origin}<br />
       % endif
       % if object.user_id:
       &nbsp;&nbsp;Your contact: <a href=""mailto:${object.user_id.email or ''}?subject=Invoice%20${object.number}"">${object.user_id.name}</a>
       % endif
    </p>  

    <% set signup_url = object.get_signup_url() %>
    % if signup_url:
    <p>
    You can access the invoice document and pay online via our Customer Portal:
    </p>
        <a style=""display:block; width: 150px; height:20px; margin-left: 120px; color: #DDD; font-family: 'Lucida Grande', Helvetica, Arial, sans-serif; font-size: 13px; font-weight: bold; text-align: center; text-decoration: none !important; line-height: 1; padding: 5px 0px 0px 0px; background-color: #8E0000; border-radius: 5px 5px; background-repeat: repeat no-repeat;""
           href=""${signup_url}"">View Invoice</a>
    % endif
    
    % if object.paypal_url:
    <br/>
    <p>It is also possible to directly pay with Paypal:</p>
        <a style=""margin-left: 120px;"" href=""${object.paypal_url}"">
            <img class=""oe_edi_paypal_button"" src=""https://www.paypal.com/en_US/i/btn/btn_paynowCC_LG.gif""/>
        </a>
    % endif
    
    <br/>
    <p>If you have any question, do not hesitate to contact us.</p>
    <p>Thank you for choosing ${object.company_id.name or 'us'}!</p>
    <br/>
    <br/>
    <div style=""width: 375px; margin: 0px; padding: 0px; background-color: #8E0000; border-top-left-radius: 5px 5px; border-top-right-radius: 5px 5px; background-repeat: repeat no-repeat;"">
        <h3 style=""margin: 0px; padding: 2px 14px; font-size: 12px; color: #DDD;"">
            <strong style=""text-transform:uppercase;"">${object.company_id.name}</strong></h3>
    </div>
    <div style=""width: 347px; margin: 0px; padding: 5px 14px; line-height: 16px; background-color: #F2F2F2;"">
        <span style=""color: #222; margin-bottom: 5px; display: block; "">
        % if object.company_id.street:
            ${object.company_id.street}<br/>
        % endif
        % if object.company_id.street2:
            ${object.company_id.street2}<br/>
        % endif
        % if object.company_id.city or object.company_id.zip:
            ${object.company_id.zip} ${object.company_id.city}<br/>
        % endif
        % if object.company_id.country_id:
            ${object.company_id.state_id and ('%s, ' % object.company_id.state_id.name) or ''} ${object.company_id.country_id.name or ''}<br/>
        % endif
        </span>
        % if object.company_id.phone:
            <div style=""margin-top: 0px; margin-right: 0px; margin-bottom: 0px; margin-left: 0px; padding-top: 0px; padding-right: 0px; padding-bottom: 0px; padding-left: 0px; "">
                Phone:&nbsp; ${object.company_id.phone}
            </div>
        % endif
        % if object.company_id.website:
            <div>
                Web :&nbsp;<a href=""${object.company_id.website}"">${object.company_id.website}</a>
            </div>
        % endif
        <p></p>
    </div>
</div>
            "
portal_sale,model,"email.template,body_html",portal_sale.email_template_edi_sale,"
<div style=""font-family: 'Lucica Grande', Ubuntu, Arial, Verdana, sans-serif; font-size: 12px; color: rgb(34, 34, 34); background-color: rgb(255, 255, 255); "">

    <p>Hello ${object.partner_id.name},</p>
    
    <p>Here is your ${object.state in ('draft', 'sent') and 'quotation' or 'order confirmation'} from ${object.company_id.name}: </p>

    <p style=""border-left: 1px solid #8e0000; margin-left: 30px;"">
       &nbsp;&nbsp;<strong>REFERENCES</strong><br />
       &nbsp;&nbsp;Order number: <strong>${object.name}</strong><br />
       &nbsp;&nbsp;Order total: <strong>${object.amount_total} ${object.pricelist_id.currency_id.name}</strong><br />
       &nbsp;&nbsp;Order date: ${object.date_order}<br />
       % if object.origin:
       &nbsp;&nbsp;Order reference: ${object.origin}<br />
       % endif
       % if object.client_order_ref:
       &nbsp;&nbsp;Your reference: ${object.client_order_ref}<br />
       % endif
       % if object.user_id:
       &nbsp;&nbsp;Your contact: <a href=""mailto:${object.user_id.email or ''}?subject=Order%20${object.name}"">${object.user_id.name}</a>
       % endif
    </p>

    <% set signup_url = object.get_signup_url() %>
    % if signup_url:
    <p>
    You can access this document and pay online via our Customer Portal:
    </p>
        <a style=""display:block; width: 150px; height:20px; margin-left: 120px; color: #DDD; font-family: 'Lucida Grande', Helvetica, Arial, sans-serif; font-size: 13px; font-weight: bold; text-align: center; text-decoration: none !important; line-height: 1; padding: 5px 0px 0px 0px; background-color: #8E0000; border-radius: 5px 5px; background-repeat: repeat no-repeat;""
           href=""${signup_url}"">View ${object.state in ('draft', 'sent') and 'Quotation' or 'Order'}</a>
    % endif

    % if object.paypal_url:
    <br/>
    <p>It is also possible to directly pay with Paypal:</p>
        <a style=""margin-left: 120px;"" href=""${object.paypal_url}"">
            <img class=""oe_edi_paypal_button"" src=""https://www.paypal.com/en_US/i/btn/btn_paynowCC_LG.gif""/>
        </a>
    % endif

    <br/>
    <p>If you have any question, do not hesitate to contact us.</p>
    <p>Thank you for choosing ${object.company_id.name or 'us'}!</p>
    <br/>
    <br/>
    <div style=""width: 375px; margin: 0px; padding: 0px; background-color: #8E0000; border-top-left-radius: 5px 5px; border-top-right-radius: 5px 5px; background-repeat: repeat no-repeat;"">
        <h3 style=""margin: 0px; padding: 2px 14px; font-size: 12px; color: #DDD;"">
            <strong style=""text-transform:uppercase;"">${object.company_id.name}</strong></h3>
    </div>
    <div style=""width: 347px; margin: 0px; padding: 5px 14px; line-height: 16px; background-color: #F2F2F2;"">
        <span style=""color: #222; margin-bottom: 5px; display: block; "">
        % if object.company_id.street:
            ${object.company_id.street}<br/>
        % endif
        % if object.company_id.street2:
            ${object.company_id.street2}<br/>
        % endif
        % if object.company_id.city or object.company_id.zip:
            ${object.company_id.zip} ${object.company_id.city}<br/>
        % endif
        % if object.company_id.country_id:
            ${object.company_id.state_id and ('%s, ' % object.company_id.state_id.name) or ''} ${object.company_id.country_id.name or ''}<br/>
        % endif
        </span>
        % if object.company_id.phone:
            <div style=""margin-top: 0px; margin-right: 0px; margin-bottom: 0px; margin-left: 0px; padding-top: 0px; padding-right: 0px; padding-bottom: 0px; padding-left: 0px; "">
                Phone:&nbsp; ${object.company_id.phone}
            </div>
        % endif
        % if object.company_id.website:
            <div>
                Web :&nbsp;<a href=""${object.company_id.website}"">${object.company_id.website}</a>
            </div>
        % endif
        <p></p>
    </div>
</div>
            ","
<div style=""font-family: 'Lucica Grande', Ubuntu, Arial, Verdana, sans-serif; font-size: 12px; color: rgb(34, 34, 34); background-color: rgb(255, 255, 255); "">

    <p>Hello ${object.partner_id.name},</p>
    
    <p>Here is your ${object.state in ('draft', 'sent') and 'quotation' or 'order confirmation'} from ${object.company_id.name}: </p>

    <p style=""border-left: 1px solid #8e0000; margin-left: 30px;"">
       &nbsp;&nbsp;<strong>REFERENCES</strong><br />
       &nbsp;&nbsp;Order number: <strong>${object.name}</strong><br />
       &nbsp;&nbsp;Order total: <strong>${object.amount_total} ${object.pricelist_id.currency_id.name}</strong><br />
       &nbsp;&nbsp;Order date: ${object.date_order}<br />
       % if object.origin:
       &nbsp;&nbsp;Order reference: ${object.origin}<br />
       % endif
       % if object.client_order_ref:
       &nbsp;&nbsp;Your reference: ${object.client_order_ref}<br />
       % endif
       % if object.user_id:
       &nbsp;&nbsp;Your contact: <a href=""mailto:${object.user_id.email or ''}?subject=Order%20${object.name}"">${object.user_id.name}</a>
       % endif
    </p>

    <% set signup_url = object.get_signup_url() %>
    % if signup_url:
    <p>
    You can access this document and pay online via our Customer Portal:
    </p>
        <a style=""display:block; width: 150px; height:20px; margin-left: 120px; color: #DDD; font-family: 'Lucida Grande', Helvetica, Arial, sans-serif; font-size: 13px; font-weight: bold; text-align: center; text-decoration: none !important; line-height: 1; padding: 5px 0px 0px 0px; background-color: #8E0000; border-radius: 5px 5px; background-repeat: repeat no-repeat;""
           href=""${signup_url}"">View ${object.state in ('draft', 'sent') and 'Quotation' or 'Order'}</a>
    % endif

    % if object.paypal_url:
    <br/>
    <p>It is also possible to directly pay with Paypal:</p>
        <a style=""margin-left: 120px;"" href=""${object.paypal_url}"">
            <img class=""oe_edi_paypal_button"" src=""https://www.paypal.com/en_US/i/btn/btn_paynowCC_LG.gif""/>
        </a>
    % endif

    <br/>
    <p>If you have any question, do not hesitate to contact us.</p>
    <p>Thank you for choosing ${object.company_id.name or 'us'}!</p>
    <br/>
    <br/>
    <div style=""width: 375px; margin: 0px; padding: 0px; background-color: #8E0000; border-top-left-radius: 5px 5px; border-top-right-radius: 5px 5px; background-repeat: repeat no-repeat;"">
        <h3 style=""margin: 0px; padding: 2px 14px; font-size: 12px; color: #DDD;"">
            <strong style=""text-transform:uppercase;"">${object.company_id.name}</strong></h3>
    </div>
    <div style=""width: 347px; margin: 0px; padding: 5px 14px; line-height: 16px; background-color: #F2F2F2;"">
        <span style=""color: #222; margin-bottom: 5px; display: block; "">
        % if object.company_id.street:
            ${object.company_id.street}<br/>
        % endif
        % if object.company_id.street2:
            ${object.company_id.street2}<br/>
        % endif
        % if object.company_id.city or object.company_id.zip:
            ${object.company_id.zip} ${object.company_id.city}<br/>
        % endif
        % if object.company_id.country_id:
            ${object.company_id.state_id and ('%s, ' % object.company_id.state_id.name) or ''} ${object.company_id.country_id.name or ''}<br/>
        % endif
        </span>
        % if object.company_id.phone:
            <div style=""margin-top: 0px; margin-right: 0px; margin-bottom: 0px; margin-left: 0px; padding-top: 0px; padding-right: 0px; padding-bottom: 0px; padding-left: 0px; "">
                Phone:&nbsp; ${object.company_id.phone}
            </div>
        % endif
        % if object.company_id.website:
            <div>
                Web :&nbsp;<a href=""${object.company_id.website}"">${object.company_id.website}</a>
            </div>
        % endif
        <p></p>
    </div>
</div>
            "
portal_sale,model,"email.template,report_name",portal_sale.email_template_edi_sale,"${(object.name or '').replace('/','_')}_${object.state == 'draft' and 'draft' or ''}","${(object.name or '').replace('/','_')}_${object.state == 'draft' and 'draft' or ''}"
portal_sale,model,"email.template,subject",portal_sale.email_template_edi_sale,"${object.company_id.name|safe} ${object.state in ('draft', 'sent') and 'Quotation' or 'Order'} (Ref ${object.name or 'n/a' })","${object.company_id.name|safe} ${object.state in ('draft', 'sent') and 'Quotation' or 'Order'} (Ref ${object.name or 'n/a' })"
portal_sale,model,"email.template,subject",portal_sale.email_template_edi_invoice,${object.company_id.name|safe} Invoice (Ref ${object.number or 'n/a' }),${object.company_id.name|safe} Invoice (Ref ${object.number or 'n/a' })
portal_sale,view,account.config.settings,0,Configure payment acquiring methods,Configure payment acquiring methods
portal_sale,model,"ir.model,name",portal_sale.model_account_invoice,Invoice,Hóa đơn
portal_sale,model,"email.template,report_name",portal_sale.email_template_edi_invoice,"Invoice_${(object.number or '').replace('/','_')}_${object.state == 'draft' and 'draft' or ''}","Invoice_${(object.number or '').replace('/','_')}_${object.state == 'draft' and 'draft' or ''}"
portal_sale,model,"ir.actions.act_window,name",portal_sale.portal_action_invoices,Invoices,Các hóa đơn
portal_sale,model,"ir.ui.menu,name",portal_sale.portal_invoices,Invoices,Các hóa đơn
portal_sale,model,"res.groups,comment",portal_sale.group_payment_options,"Members of this group see the online payment options
on Sale Orders and Customer Invoices. These options are meant for customers who are accessing
their documents through the portal.","Members of this group see the online payment options
on Sale Orders and Customer Invoices. These options are meant for customers who are accessing
their documents through the portal."
portal_sale,model,"ir.model,name",portal_sale.model_mail_mail,Outgoing Mails,Outgoing Mails
portal_sale,field,"account.invoice,portal_payment_options",0,Portal Payment Options,Portal Payment Options
portal_sale,field,"sale.order,portal_payment_options",0,Portal Payment Options,Portal Payment Options
portal_sale,model,"ir.actions.act_window,name",portal_sale.action_quotations_portal,Quotations,Đơn hàng chờ duyệt
portal_sale,model,"ir.ui.menu,name",portal_sale.portal_quotations,Quotations,Đơn hàng chờ duyệt
portal_sale,model,"ir.actions.act_window,name",portal_sale.action_orders_portal,Sale Orders,Sale Orders
portal_sale,model,"ir.model,name",portal_sale.model_sale_order,Sales Order,Đơn bán hàng
portal_sale,model,"ir.ui.menu,name",portal_sale.portal_sales_orders,Sales Orders,Đơn bán hàng
portal_sale,help,"account.config.settings,group_payment_options",0,"Show online payment options on Sale Orders and Customer Invoices to employees. If not checked, these options are only visible to portal users.","Show online payment options on Sale Orders and Customer Invoices to employees. If not checked, these options are only visible to portal users."
portal_sale,field,"account.config.settings,group_payment_options",0,Show payment buttons to employees too,Show payment buttons to employees too
portal_sale,model,"res.groups,name",portal_sale.group_payment_options,View Online Payment Options,View Online Payment Options
portal_sale,model,"ir.actions.act_window,help",portal_sale.portal_action_invoices,We haven't sent you any invoice.,We haven't sent you any invoice.
portal_sale,model,"ir.actions.act_window,help",portal_sale.action_quotations_portal,We haven't sent you any quotation.,We haven't sent you any quotation.
portal_sale,model,"ir.actions.act_window,help",portal_sale.action_orders_portal,We haven't sent you any sales order.,We haven't sent you any sales order.
portal_sale,view,account.invoice,0,"[('share','=', False)]","[('share','=', False)]"
portal_sale,model,"ir.model,name",portal_sale.model_account_config_settings,account.config.settings,account.config.settings
process,selection,"process.transition.action,state",0,Action,Hành động
process,field,"process.transition.action,action",0,Action ID,Action ID
process,view,process.transition,0,Actions,Hành động
process,field,"process.process,active",0,Active,Đang hoạt động
process,view,process.transition,0,Associated Groups,Associated Groups
process,field,"process.transition,action_ids",0,Buttons,Buttons
process,model,"ir.model,name",process.model_process_condition,Condition,Điều kiện
process,field,"process.node,condition_ids",0,Conditions,Các điều kiện
process,view,process.process,0,Conditions,Các điều kiện
process,field,"process.transition,note",0,Description,Mô tả
process,selection,"process.transition.action,state",0,Dummy,Vật giả
process,field,"process.node,transition_out",0,Ending Transitions,Ending Transitions
process,model,"ir.ui.menu,name",process.menu_process,Enterprise Process,Enterprise Process
process,field,"process.condition,model_states",0,Expression,Expression
process,view,process.node,0,Group By...,Nhóm theo...
process,view,process.process,0,Group By...,Nhóm theo...
process,field,"process.node,help_url",0,Help URL,Help URL
process,help,"process.process,active",0,"If the active field is set to False, it will allow you to hide the process without removing it.","If the active field is set to False, it will allow you to hide the process without removing it."
process,view,process.node,0,Incoming Transitions,Incoming Transitions
process,view,process.process,0,Incoming Transitions,Incoming Transitions
process,view,process.node,0,Kind Of Node,Kind Of Node
process,field,"process.node,kind",0,Kind of Node,Kind of Node
process,field,"process.condition,name",0,Name,Tên
process,field,"process.node,name",0,Name,Tên
process,field,"process.process,name",0,Name,Tên
process,field,"process.transition,name",0,Name,Tên
process,field,"process.transition.action,name",0,Name,Tên
process,field,"process.condition,node_id",0,Node,Node
process,view,process.process,0,Nodes,Nodes
process,field,"process.process,node_ids",0,Nodes,Nodes
process,view,process.node,0,Notes,Diễn giải
process,field,"process.node,note",0,Notes,Diễn giải
process,view,process.process,0,Notes,Diễn giải
process,field,"process.process,note",0,Notes,Diễn giải
process,view,process.transition,0,Notes,Diễn giải
process,field,"process.condition,model_id",0,Object,Đối tượng
process,view,process.node,0,Object,Đối tượng
process,field,"process.node,model_id",0,Object,Đối tượng
process,view,process.process,0,Object,Đối tượng
process,field,"process.process,model_id",0,Object,Đối tượng
process,selection,"process.transition.action,state",0,Object Method,Object Method
process,view,process.node,0,Other Conditions,Other Conditions
process,view,process.process,0,Other Conditions,Other Conditions
process,view,process.node,0,Outgoing Transitions,Outgoing Transitions
process,view,process.process,0,Outgoing Transitions,Outgoing Transitions
process,model,"ir.model,name",process.model_process_process,Process,Xử lý
process,field,"process.node,process_id",0,Process,Xử lý
process,view,process.process,0,Process,Xử lý
process,model,"ir.model,name",process.model_process_node,Process Node,Process Node
process,view,process.node,0,Process Node,Process Node
process,view,process.process,0,Process Node,Process Node
process,model,"ir.actions.act_window,name",process.action_process_node_form,Process Nodes,Process Nodes
process,model,"ir.ui.menu,name",process.menu_process_node_form,Process Nodes,Process Nodes
process,view,process.node,0,Process Nodes,Process Nodes
process,view,process.process,0,Process Nodes,Process Nodes
process,model,"ir.model,name",process.model_process_transition,Process Transition,Process Transition
process,view,process.transition,0,Process Transition,Process Transition
process,model,"ir.actions.act_window,name",process.action_process_transition_form,Process Transitions,Process Transitions
process,model,"ir.ui.menu,name",process.menu_process_transition_form,Process Transitions,Process Transitions
process,model,"ir.model,name",process.model_process_transition_action,Process Transitions Actions,Process Transitions Actions
